Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd
Leptospirosis,4,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,66,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,17,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,32,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,18,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,1010,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,3,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,10,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,5,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,5,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,15,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,10,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,5,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,2,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,4,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,53,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,3,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,1,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,52,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,1,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,7,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,3,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,457,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,9,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,5,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,106,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,26,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,66,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,26,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,7,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,163,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,5,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,4,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,2,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,176,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,14,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,23,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,35,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,20,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,1097,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,22,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,5,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,2,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,18,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,386,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,11,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,13,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,36,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,19,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,735,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,7,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,5,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,1,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,5,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,206,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,10,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,3,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,49,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,19,Kegalle,LKA,city,7.24909,80.35499,"{'west': 80.34374, 'south': 7.24466, 'east': 80.36349, 'north': 7.25467}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,467,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,22,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,4,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,12,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,1,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,0,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,26,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,14,Kalmune,LKA,city,7.42081,81.82038,"{'west': 81.79167, 'south': 7.39353, 'east': 81.8445, 'north': 7.45169}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dysentery,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Encephalitis,256,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Enteric Fever,24,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Food Poisoning,56,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leptospirosis,149,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Typhus Fever,,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Viral Hepatitis,562,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Human Rabies,140,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Chickenpox,21,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Meningitis,9,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Leishmaniasis,62,SRILANKA,LKA,country,6.88398,79.90079,"{'west': 79.52073, 'south': 5.9187, 'east': 81.87909, 'north': 9.83574}",20-May-2022 00:00:00,27-May-2022 00:00:00
Dengue Fever,,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Dysentery,3754,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Encephalitis,2,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Enteric Fever,2,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Food Poisoning,0,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Leptospirosis,5,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Typhus Fever,53,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Viral Hepatitis,0,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Human Rabies,2,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Chickenpox,0,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Meningitis,15,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Leishmaniasis,4,Colombo,LKA,city,6.93243,79.84588,"{'west': 79.82217, 'south': 6.86256, 'east': 79.88997, 'north': 6.98118}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Dengue Fever,,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Dysentery,2604,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
Encephalitis,4,Gampaha,LKA,city,6.99555,80.92297,"{'west': 80.92049, 'south': 6.69864, 'east': 81.05956, 'north': 7.00913}",27-May-2022 00:00:00,03-Jun-2022 00:00:00
