2011
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"410100 AMPERE";-;-;-;15;7;3;-;-;-;-;-;-;-;25
"410105 ANAHY";-;-;2;1;1;-;1;-;-;-;-;1;1;7
"410110 ANDIRA";-;6;23;75;192;149;41;11;2;1;-;4;1;505
"410115 ANGULO";-;-;-;6;4;1;-;-;-;-;-;-;-;11
"410140 APUCARANA";-;3;5;20;22;4;1;-;1;-;-;1;3;60
"410150 ARAPONGAS";-;10;25;38;49;15;2;-;1;-;1;2;5;148
"410160 ARAPOTI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410165 ARAPUA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410170 ARARUNA";-;13;175;413;136;39;5;1;-;-;-;-;2;784
"410180 ARAUCARIA";-;1;1;1;1;3;1;-;-;-;-;-;-;8
"410190 ASSAI";-;4;10;29;102;71;23;3;-;1;2;2;-;247
"410200 ASSIS CHATEAUBRIAND";-;31;128;280;206;40;9;1;-;1;-;-;-;696
"410210 ASTORGA";-;4;16;39;23;27;3;-;-;-;-;1;1;114
"410220 ATALAIA";-;1;1;1;-;3;4;1;1;-;-;-;-;12
"410240 BANDEIRANTES";-;5;17;78;149;172;26;5;1;1;1;-;-;455
"410250 BARBOSA FERRAZ";-;7;33;234;202;21;1;-;-;-;-;4;9;511
"410260 BARRACAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410270 BARRA DO JACARE";-;-;1;-;-;1;-;-;-;-;-;-;1;3
"410275 BELA VISTA DA CAROBA";-;-;-;3;12;6;-;-;-;-;-;-;-;21
"410280 BELA VISTA DO PARAISO";-;9;10;41;238;172;32;6;3;2;4;2;3;522
"410290 BITURUNA";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"410300 BOA ESPERANCA";-;-;1;9;15;3;-;-;-;-;-;-;-;28
"410304 BOA VENTURA DE SAO ROQUE";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"410305 BOA VISTA DA APARECIDA";-;1;-;23;42;20;3;-;-;-;-;-;-;89
"410310 BOCAIUVA DO SUL";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"410320 BOM SUCESSO";-;6;4;4;1;-;-;-;-;-;-;-;2;17
"410330 BORRAZOPOLIS";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"410337 BRASILANDIA DO SUL";-;-;1;10;13;3;1;-;-;-;-;-;-;28
"410340 CAFEARA";-;1;3;4;17;15;1;-;-;-;1;5;2;49
"410345 CAFELANDIA";-;7;2;6;11;2;2;2;-;-;-;-;-;32
"410347 CAFEZAL DO SUL";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"410350 CALIFORNIA";-;3;1;-;2;1;-;-;-;-;-;1;-;8
"410360 CAMBARA";-;9;72;158;149;56;1;-;-;-;-;-;-;445
"410370 CAMBE";-;36;88;167;178;67;12;5;7;9;19;11;22;621
"410380 CAMBIRA";-;-;1;2;1;4;-;-;-;-;-;-;-;8
"410390 CAMPINA DA LAGOA";-;-;-;-;5;-;2;-;-;-;-;-;-;7
"410400 CAMPINA GRANDE DO SUL";-;1;4;-;1;1;-;1;-;-;-;1;-;9
"410405 CAMPO BONITO";-;-;-;-;2;-;-;-;-;-;1;-;-;3
"410420 CAMPO LARGO";-;1;-;-;1;1;-;-;-;-;-;-;-;3
"410430 CAMPO MOURAO";-;308;1495;1989;807;208;31;1;-;3;1;-;15;4858
"410440 CANDIDO DE ABREU";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410445 CANTAGALO";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"410450 CAPANEMA";-;7;57;139;109;15;3;-;1;-;1;-;1;333
"410460 CAPITAO LEONIDAS MARQUES";-;6;107;281;186;48;1;-;1;-;-;1;1;632
"410465 CARAMBEI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410470 CARLOPOLIS";-;1;23;34;15;4;-;-;-;-;-;-;-;77
"410480 CASCAVEL";-;56;76;192;184;94;30;21;5;15;24;40;39;776
"410490 CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410500 CATANDUVAS";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"410510 CENTENARIO DO SUL";-;29;29;114;87;29;2;2;-;-;3;41;67;403
"410530 CEU AZUL";-;2;-;3;4;2;-;1;1;2;-;1;1;17
"410540 CHOPINZINHO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410550 CIANORTE";-;19;89;245;306;122;33;4;1;-;1;2;7;829
"410560 CIDADE GAUCHA";-;-;13;78;53;29;3;-;-;-;-;-;-;176
"410580 COLOMBO";-;1;3;1;3;-;1;-;-;-;-;-;-;9
"410590 COLORADO";-;12;36;165;178;77;15;3;1;2;3;1;2;495
"410600 CONGONHINHAS";-;-;3;3;1;-;-;-;-;-;-;-;-;7
"410630 CORBELIA";-;6;4;19;11;3;1;1;-;-;1;1;-;47
"410640 CORNELIO PROCOPIO";-;160;1094;1215;423;82;5;2;-;-;-;-;4;2985
"410650 CORONEL VIVIDA";-;1;-;2;-;-;-;-;-;-;-;-;2;5
"410655 CORUMBATAI DO SUL";-;-;1;1;-;1;1;-;-;-;-;-;1;5
"410660 CRUZEIRO DO OESTE";-;8;3;13;31;8;6;-;1;-;-;-;-;70
"410670 CRUZEIRO DO SUL";-;-;3;10;16;11;2;1;1;1;1;-;3;49
"410685 CRUZMALTINA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 CURITIBA";-;65;57;76;66;27;7;3;5;2;1;8;4;321
"410710 DIAMANTE DO NORTE";-;5;17;111;87;34;1;-;-;1;-;-;-;256
"410712 DIAMANTE DO SUL";-;2;1;1;-;-;-;-;1;-;-;-;-;5
"410715 DIAMANTE D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410720 DOIS VIZINHOS";-;2;18;28;19;8;3;3;1;3;4;1;-;90
"410725 DOURADINA";-;2;4;37;59;26;14;1;-;-;-;-;2;145
"410730 DOUTOR CAMARGO";-;-;8;120;56;10;1;-;-;-;-;-;2;197
"410740 ENEAS MARQUES";-;-;1;1;-;-;-;-;-;-;1;-;-;3
"410750 ENGENHEIRO BELTRAO";-;71;259;780;366;55;12;6;-;-;1;1;6;1557
"410752 ESPERANCA NOVA";-;-;-;-;-;3;3;-;-;-;-;-;-;6
"410753 ENTRE RIOS DO OESTE";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"410755 FAROL";-;1;5;20;9;-;-;-;-;-;-;-;-;35
"410760 FAXINAL";-;1;4;11;15;5;-;-;-;-;-;-;-;36
"410770 FENIX";-;318;151;100;43;16;-;-;-;-;1;-;33;662
"410775 FIGUEIRA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"410780 FLORAI";-;1;9;58;96;31;10;-;-;-;-;1;-;206
"410785 FLOR DA SERRA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"410790 FLORESTA";-;-;27;139;123;34;1;-;-;-;-;-;-;324
"410800 FLORESTOPOLIS";-;4;20;59;17;7;2;3;2;3;9;10;23;159
"410810 FLORIDA";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"410820 FORMOSA DO OESTE";-;33;111;172;54;14;2;-;-;-;2;1;-;389
"410830 FOZ DO IGUACU";-;165;541;2821;2034;255;43;21;17;13;21;24;49;6004
"410832 FRANCISCO ALVES";-;-;13;65;113;40;9;-;1;-;-;-;-;241
"410840 FRANCISCO BELTRAO";-;31;196;355;147;34;7;3;1;1;-;2;5;782
"410855 GODOY MOREIRA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410860 GOIOERE";-;8;100;622;685;224;11;1;-;-;-;-;1;1652
"410870 GRANDES RIOS";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410880 GUAIRA";-;16;63;201;159;63;6;2;1;1;1;2;2;517
"410890 GUAIRACA";-;2;22;52;42;8;-;-;-;-;1;4;-;131
"410910 GUAPOREMA";-;1;-;4;5;2;-;-;-;-;-;-;-;12
"410920 GUARACI";-;1;11;20;8;6;2;2;2;1;3;1;5;62
"410930 GUARANIACU";-;-;-;1;2;2;-;-;-;-;-;-;3;8
"410940 GUARAPUAVA";-;2;1;2;1;-;-;-;-;-;-;-;2;8
"410950 GUARAQUECABA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410960 GUARATUBA";-;-;2;1;-;-;-;-;-;-;-;-;1;4
"410970 IBAITI";-;4;2;3;-;1;-;-;-;-;-;-;-;10
"410975 IBEMA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410980 IBIPORA";-;48;201;446;433;105;14;5;4;7;22;21;15;1321
"410990 ICARAIMA";-;1;9;158;124;66;7;-;-;-;-;-;-;365
"411000 IGUARACU";-;3;7;9;3;1;2;1;-;-;1;-;1;28
"411005 IGUATU";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"411007 IMBAU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411010 IMBITUVA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"411030 INAJA";-;9;19;100;114;52;12;2;-;-;-;-;-;308
"411040 INDIANOPOLIS";-;6;8;69;102;55;9;-;-;-;-;-;1;250
"411060 IPORA";-;4;11;24;23;7;3;-;-;-;-;2;-;74
"411065 IRACEMA DO OESTE";-;-;5;11;3;1;2;-;-;-;-;-;-;22
"411070 IRATI";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"411080 IRETAMA";-;-;2;3;-;-;-;-;-;-;-;-;-;5
"411090 ITAGUAJE";-;-;-;24;69;71;21;-;-;-;-;-;-;185
"411095 ITAIPULANDIA";-;1;2;10;10;7;5;-;-;1;-;1;2;39
"411100 ITAMBARACA";-;2;3;22;52;52;5;-;-;-;-;-;-;136
"411110 ITAMBE";-;-;24;95;148;40;5;-;-;-;-;-;-;312
"411120 ITAPEJARA D'OESTE";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411130 ITAUNA DO SUL";-;2;17;10;11;8;-;1;2;-;-;-;-;51
"411140 IVAI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411150 IVAIPORA";-;2;3;13;24;11;1;-;-;-;-;-;-;54
"411155 IVATE";-;1;3;2;17;23;23;1;-;-;-;-;-;70
"411160 IVATUBA";-;-;79;84;9;4;-;-;-;-;-;-;-;176
"411180 JACAREZINHO";-;705;1472;1214;338;25;-;-;1;-;-;5;168;3928
"411190 JAGUAPITA";-;8;17;106;303;208;9;2;-;1;3;3;3;663
"411200 JAGUARIAIVA";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"411210 JANDAIA DO SUL";-;7;20;34;47;33;17;8;3;6;4;21;10;210
"411220 JANIOPOLIS";-;-;1;9;25;6;-;-;-;-;-;1;1;43
"411240 JAPURA";-;187;186;104;70;14;1;-;1;-;1;-;35;599
"411250 JARDIM ALEGRE";-;-;1;15;104;42;5;-;-;-;-;-;-;167
"411260 JARDIM OLINDA";-;4;-;-;1;8;-;-;-;-;-;-;-;13
"411270 JATAIZINHO";-;24;102;470;609;299;39;10;6;4;4;28;16;1611
"411275 JESUITAS";-;7;17;56;28;9;1;-;-;-;-;1;1;120
"411280 JOAQUIM TAVORA";-;4;19;17;6;2;-;-;-;-;-;-;1;49
"411290 JUNDIAI DO SUL";-;-;-;2;1;1;-;-;-;-;-;-;-;4
"411295 JURANDA";-;3;2;5;9;14;2;1;-;-;-;-;2;38
"411300 JUSSARA";-;5;85;504;109;53;26;5;1;-;2;1;2;793
"411310 KALORE";-;-;-;-;4;2;-;-;-;-;-;-;-;6
"411320 LAPA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411325 LARANJAL";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"411330 LARANJEIRAS DO SUL";-;3;1;3;3;1;2;-;1;-;-;1;1;16
"411340 LEOPOLIS";-;1;6;19;3;-;1;-;-;-;-;-;-;30
"411342 LIDIANOPOLIS";-;1;7;89;81;35;-;-;-;-;-;-;-;213
"411345 LINDOESTE";-;-;-;-;-;5;1;-;-;-;-;1;-;7
"411350 LOANDA";-;13;74;305;317;193;25;9;6;1;1;2;5;951
"411360 LOBATO";-;1;1;11;7;7;-;-;-;-;-;-;-;27
"411370 LONDRINA";-;1460;2562;2445;1576;622;79;25;36;21;35;46;62;8969
"411373 LUIZIANA";-;-;2;22;7;2;-;-;-;-;1;-;-;34
"411375 LUNARDELLI";-;-;-;4;17;41;13;-;-;-;-;-;-;75
"411380 LUPIONOPOLIS";-;3;5;16;12;24;5;2;1;2;-;2;4;76
"411390 MALLET";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"411400 MAMBORE";-;14;21;45;46;11;3;1;-;-;-;2;6;149
"411410 MANDAGUACU";-;11;20;61;106;53;15;1;-;-;-;1;4;272
"411420 MANDAGUARI";-;2;21;87;109;37;6;-;-;-;1;4;2;269
"411435 MANFRINOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411440 MANGUEIRINHA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"411460 MARECHAL CANDIDO RONDON";-;10;29;83;78;17;2;1;-;-;-;1;1;222
"411470 MARIA HELENA";-;2;4;3;2;3;-;-;-;-;-;-;-;14
"411480 MARIALVA";-;17;92;166;155;73;15;2;-;2;-;1;-;523
"411490 MARILANDIA DO SUL";-;-;1;-;2;2;1;1;-;-;-;-;-;7
"411500 MARILENA";-;1;30;107;112;68;6;-;-;1;1;4;45;375
"411510 MARILUZ";-;-;21;22;41;10;3;-;-;1;3;-;1;102
"411520 MARINGA";-;175;574;1245;783;286;39;9;3;1;8;20;68;3211
"411535 MARIPA";-;1;7;7;10;4;-;-;-;1;-;1;1;32
"411540 MARMELEIRO";-;-;2;1;3;-;-;-;-;-;1;-;-;7
"411550 MARUMBI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411560 MATELANDIA";-;2;-;10;8;2;-;-;-;-;1;3;3;29
"411570 MATINHOS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"411575 MAUA DA SERRA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411580 MEDIANEIRA";-;14;21;67;92;53;13;6;1;2;5;13;17;304
"411585 MERCEDES";-;4;2;14;5;2;-;-;-;-;-;-;-;27
"411590 MIRADOR";-;3;12;19;5;-;-;-;-;-;-;-;-;39
"411600 MIRASELVA";-;3;2;6;5;5;7;-;2;-;2;4;8;44
"411605 MISSAL";-;1;17;50;72;43;4;-;-;2;1;2;4;196
"411610 MOREIRA SALES";-;3;8;33;37;11;-;-;1;-;-;-;2;95
"411620 MORRETES";-;1;1;-;1;-;-;-;-;-;-;-;-;3
"411630 MUNHOZ DE MELO";-;1;2;6;8;15;1;-;-;-;-;-;-;33
"411640 NOSSA SENHORA DAS GRACAS";-;-;1;2;-;1;-;-;-;-;-;-;-;4
"411650 NOVA ALIANCA DO IVAI";-;2;12;23;2;-;-;-;-;-;-;-;-;39
"411660 NOVA AMERICA DA COLINA";-;-;1;10;5;3;2;-;-;-;-;-;-;21
"411670 NOVA AURORA";-;-;1;7;6;-;1;1;-;-;-;1;2;19
"411680 NOVA CANTU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411690 NOVA ESPERANCA";-;8;29;128;150;78;14;3;-;-;-;2;3;415
"411695 NOVA ESPERANCA DO SUDOESTE";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"411700 NOVA FATIMA";-;6;20;52;87;53;2;-;-;-;-;-;2;222
"411705 NOVA LARANJEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"411710 NOVA LONDRINA";-;5;61;142;77;29;19;4;2;2;1;16;52;410
"411720 NOVA OLIMPIA";-;2;9;53;107;20;7;-;-;-;-;-;-;198
"411721 NOVA SANTA BARBARA";-;3;4;1;-;1;-;-;-;-;1;-;-;10
"411722 NOVA SANTA ROSA";-;11;98;161;60;7;1;1;-;-;-;1;-;340
"411725 NOVA PRATA DO IGUACU";-;-;13;36;33;4;-;-;-;-;-;1;-;87
"411727 NOVA TEBAS";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"411729 NOVO ITACOLOMI";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"411730 ORTIGUEIRA";-;-;1;1;-;-;-;-;-;-;-;-;1;3
"411740 OURIZONA";-;1;-;4;7;10;1;-;-;-;-;-;-;23
"411745 OURO VERDE DO OESTE";-;-;1;5;1;-;-;-;-;-;-;-;-;7
"411750 PAICANDU";-;37;95;332;262;71;4;-;-;-;-;2;1;804
"411760 PALMAS";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"411770 PALMEIRA";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"411780 PALMITAL";-;-;-;-;-;-;1;-;-;-;-;-;1;2
"411790 PALOTINA";-;20;74;139;132;39;10;1;2;1;2;1;1;422
"411800 PARAISO DO NORTE";-;9;30;41;24;5;2;1;-;-;-;-;3;115
"411810 PARANACITY";-;2;36;90;66;9;5;4;-;-;-;-;-;212
"411820 PARANAGUA";-;6;-;9;6;2;-;-;1;-;-;5;-;29
"411830 PARANAPOEMA";-;-;-;5;45;43;1;-;1;1;-;-;-;96
"411840 PARANAVAI";-;1902;4120;2703;1003;294;52;15;3;3;6;16;149;10266
"411845 PATO BRAGADO";-;1;-;4;1;1;1;-;-;-;-;-;1;9
"411850 PATO BRANCO";-;3;-;10;3;4;1;-;-;-;-;-;1;22
"411880 PEABIRU";-;953;578;317;60;12;1;1;3;1;5;42;572;2545
"411885 PEROBAL";-;2;5;3;22;5;1;1;-;1;1;1;2;44
"411890 PEROLA";-;4;19;80;67;39;10;1;1;-;1;1;1;224
"411900 PEROLA D'OESTE";-;-;2;34;46;5;-;-;-;-;-;-;-;87
"411915 PINHAIS";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"411925 PINHAL DE SAO BENTO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411930 PINHAO";-;-;-;1;-;-;1;-;-;-;-;-;1;3
"411950 PIRAQUARA";-;1;-;1;1;1;-;-;-;-;-;-;-;4
"411960 PITANGA";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"411965 PITANGUEIRAS";-;-;2;-;-;1;1;-;-;4;3;3;1;15
"411970 PLANALTINA DO PARANA";-;1;6;3;4;-;1;-;-;-;1;-;1;17
"411980 PLANALTO";-;2;65;95;30;4;-;-;-;-;-;-;3;199
"411990 PONTA GROSSA";-;3;4;4;7;2;2;-;1;-;-;-;2;25
"411995 PONTAL DO PARANA";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"412000 PORECATU";-;32;312;822;447;59;24;9;6;3;4;8;3;1729
"412020 PORTO RICO";-;7;55;77;30;8;4;-;-;-;-;-;-;181
"412033 PRADO FERREIRA";-;6;8;4;7;2;4;-;-;1;4;8;7;51
"412035 PRANCHITA";-;2;1;1;-;1;-;-;-;1;2;-;-;8
"412040 PRESIDENTE CASTELO BRANCO";-;-;1;6;24;23;2;-;-;-;-;-;-;56
"412050 PRIMEIRO DE MAIO";-;117;523;893;244;108;27;1;4;3;9;44;50;2023
"412060 PRUDENTOPOLIS";-;-;1;-;1;1;-;-;-;-;-;-;-;3
"412065 QUARTO CENTENARIO";-;1;6;79;82;52;21;1;-;-;-;1;23;266
"412070 QUATIGUA";-;-;2;3;1;1;-;-;-;-;-;-;2;9
"412085 QUATRO PONTES";-;-;2;12;19;9;2;-;-;-;-;-;-;44
"412090 QUEDAS DO IGUACU";-;1;1;4;30;4;-;1;-;2;-;-;-;43
"412100 QUERENCIA DO NORTE";-;2;11;23;39;26;9;2;-;-;-;-;-;112
"412110 QUINTA DO SOL";-;61;126;134;40;17;5;-;1;1;-;-;1;386
"412125 RAMILANDIA";-;-;1;-;1;-;-;2;-;-;-;-;-;4
"412130 RANCHO ALEGRE";-;2;11;17;14;1;3;-;-;-;-;-;-;48
"412135 RANCHO ALEGRE D'OESTE";-;-;5;7;4;7;-;-;-;-;-;-;-;23
"412140 REALEZA";-;5;24;84;68;36;5;1;-;-;2;3;5;233
"412160 RENASCENCA";-;-;1;1;-;-;-;1;-;-;-;-;-;3
"412170 RESERVA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"412180 RIBEIRAO CLARO";-;-;2;2;5;-;-;-;-;1;-;2;-;12
"412190 RIBEIRAO DO PINHAL";-;1;36;89;27;2;-;1;-;-;1;-;-;157
"412215 RIO BONITO DO IGUACU";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"412217 RIO BRANCO DO IVAI";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412230 RIO NEGRO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412240 ROLANDIA";-;35;12;107;244;110;3;-;3;7;6;3;7;537
"412250 RONCADOR";-;7;10;11;7;1;2;-;-;-;-;-;-;38
"412260 RONDON";-;-;25;167;148;54;3;1;-;-;-;-;1;399
"412265 ROSARIO DO IVAI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412270 SABAUDIA";-;-;-;1;1;-;1;-;-;-;-;1;-;4
"412290 SALTO DO ITARARE";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412300 SALTO DO LONTRA";-;-;6;11;3;-;-;-;-;-;-;-;2;22
"412310 SANTA AMELIA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412320 SANTA CECILIA DO PAVAO";-;1;2;2;3;6;1;-;-;-;-;-;-;15
"412330 SANTA CRUZ DE MONTE CASTELO";-;1;27;150;60;30;8;-;-;-;-;1;5;282
"412340 SANTA FE";-;173;327;187;78;28;6;-;-;-;-;1;3;803
"412350 SANTA HELENA";-;5;7;20;23;8;-;1;-;-;-;1;4;69
"412360 SANTA INES";-;-;3;3;19;21;18;-;-;-;-;-;-;64
"412370 SANTA ISABEL DO IVAI";-;7;18;62;123;99;21;6;1;-;-;-;4;341
"412380 SANTA IZABEL DO OESTE";-;-;2;1;3;-;-;-;1;-;-;2;2;11
"412382 SANTA LUCIA";-;-;-;4;1;3;-;-;-;1;-;-;1;10
"412390 SANTA MARIANA";-;3;55;261;137;29;4;2;-;-;-;-;-;491
"412395 SANTA MONICA";-;1;38;81;75;25;17;6;-;-;-;-;-;243
"412402 SANTA TEREZA DO OESTE";-;5;2;9;8;3;-;-;1;1;-;-;2;31
"412405 SANTA TEREZINHA DE ITAIPU";-;14;81;472;452;161;24;7;-;3;8;20;19;1261
"412410 SANTO ANTONIO DA PLATINA";-;3;46;145;171;75;4;-;-;-;-;-;1;445
"412420 SANTO ANTONIO DO CAIUA";-;2;10;122;111;15;4;1;1;3;-;1;1;271
"412430 SANTO ANTONIO DO PARAISO";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"412440 SANTO ANTONIO DO SUDOESTE";-;-;2;8;5;1;2;-;-;-;2;11;1;32
"412450 SANTO INACIO";-;-;16;151;142;51;13;-;-;-;-;-;-;373
"412460 SAO CARLOS DO IVAI";-;346;248;99;33;9;4;-;1;5;4;41;167;957
"412470 SAO JERONIMO DA SERRA";-;-;4;7;3;-;-;-;-;-;-;-;-;14
"412480 SAO JOAO";-;-;1;-;-;-;-;-;-;-;-;-;2;3
"412490 SAO JOAO DO CAIUA";-;32;116;116;49;18;2;-;-;-;-;-;3;336
"412500 SAO JOAO DO IVAI";-;-;2;12;23;8;3;-;-;-;-;-;-;48
"412530 SAO JORGE DO IVAI";-;1;10;21;20;4;-;-;-;-;-;-;-;56
"412535 SAO JORGE DO PATROCINIO";-;-;1;9;15;17;1;-;-;-;-;-;-;43
"412540 SAO JOSE DA BOA VISTA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412545 SAO JOSE DAS PALMEIRAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412550 SAO JOSE DOS PINHAIS";-;5;4;6;3;-;-;-;-;-;-;-;-;18
"412555 SAO MANOEL DO PARANA";-;3;11;23;19;2;-;-;-;-;-;1;-;59
"412560 SAO MATEUS DO SUL";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"412570 SAO MIGUEL DO IGUACU";-;9;24;151;144;77;3;1;1;1;3;1;2;417
"412575 SAO PEDRO DO IGUACU";-;-;-;1;3;2;-;-;-;-;-;1;-;7
"412580 SAO PEDRO DO IVAI";-;1;6;68;72;3;-;-;-;-;-;1;-;151
"412590 SAO PEDRO DO PARANA";-;1;1;14;5;1;-;-;-;-;-;-;-;22
"412600 SAO SEBASTIAO DA AMOREIRA";-;2;28;133;127;26;4;1;1;-;-;-;-;322
"412610 SAO TOME";-;2;12;30;46;29;3;-;-;-;-;-;-;122
"412625 SARANDI";-;17;93;440;490;143;18;5;-;3;2;5;6;1222
"412627 SAUDADE DO IGUACU";-;-;3;-;1;-;1;-;-;-;-;-;-;5
"412635 SERRANOPOLIS DO IGUACU";-;1;-;1;2;-;-;-;1;-;-;-;2;7
"412640 SERTANEJA";-;4;44;52;28;46;8;-;-;1;-;-;-;183
"412650 SERTANOPOLIS";-;14;10;58;191;116;28;3;-;1;-;4;2;427
"412667 TAMARANA";-;1;3;33;69;2;2;1;7;8;9;16;19;170
"412670 TAMBOARA";-;20;68;107;67;54;24;-;-;-;3;-;-;343
"412680 TAPEJARA";-;2;1;5;19;24;10;1;-;-;-;-;-;62
"412690 TAPIRA";-;2;17;154;127;33;13;1;1;1;-;-;1;350
"412700 TEIXEIRA SOARES";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412710 TELEMACO BORBA";-;2;5;8;4;1;1;-;-;-;-;-;3;24
"412720 TERRA BOA";-;4;7;29;18;15;2;1;-;-;-;-;-;76
"412730 TERRA RICA";-;133;355;353;125;37;6;1;-;-;-;1;1;1012
"412740 TERRA ROXA";-;36;149;209;125;25;3;3;-;-;-;3;2;555
"412770 TOLEDO";-;25;66;172;130;56;9;2;1;2;-;2;6;471
"412780 TOMAZINA";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"412785 TRES BARRAS DO PARANA";-;-;-;1;2;2;-;-;-;-;-;-;-;5
"412790 TUNEIRAS DO OESTE";-;1;5;19;61;15;1;-;-;-;-;-;1;103
"412795 TUPASSI";-;3;8;62;46;15;1;-;-;-;1;-;-;136
"412796 TURVO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412800 UBIRATA";-;19;42;88;72;15;9;3;-;1;-;-;3;252
"412810 UMUARAMA";-;59;117;752;983;386;151;32;19;21;19;45;35;2619
"412830 UNIFLOR";-;-;10;199;118;27;6;-;-;-;-;2;-;362
"412840 URAI";-;2;31;67;39;12;-;-;-;-;-;-;-;151
"412853 VENTANIA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412855 VERA CRUZ DO OESTE";-;3;2;10;18;3;2;1;1;-;1;1;-;42
"412860 VERE";-;-;-;1;-;3;-;-;-;-;1;1;-;6
"412862 ALTO PARAISO";-;-;-;6;7;1;-;-;-;-;-;-;-;14
"412870 VITORINO";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"412880 XAMBRE";-;-;4;16;17;4;1;2;2;1;2;-;-;49
"420080 ANCHIETA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420120 ANTONIO CARLOS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420140 ARARANGUA";-;-;-;1;2;-;-;-;1;-;-;-;-;4
"420160 ARROIO TRINTA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420180 ATALANTA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420200 BALNEARIO CAMBORIU";-;2;5;9;8;1;-;-;1;-;1;1;1;29
"420205 BALNEARIO BARRA DO SUL";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"420220 BENEDITO NOVO";-;-;-;-;-;-;-;-;-;-;-;1;-;1
