2010
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260180 BETANIA";-;1;2;5;7;1;4;3;1;-;-;-;-;24
"260190 BEZERROS";-;10;31;92;37;4;3;2;-;1;-;1;5;186
"260200 BODOCO";-;25;9;41;37;30;28;5;1;9;3;20;84;292
"260210 BOM CONSELHO";-;2;-;4;28;23;12;8;2;-;-;-;1;80
"260220 BOM JARDIM";-;6;22;94;44;22;28;28;5;5;8;1;2;265
"260230 BONITO";-;14;2;10;16;34;23;22;3;4;1;2;2;133
"260240 BREJAO";-;1;-;1;5;13;6;2;-;-;-;-;-;28
"260250 BREJINHO";-;4;5;24;24;20;5;2;2;1;-;2;-;89
"260260 BREJO DA MADRE DE DEUS";-;1;9;23;36;46;18;12;9;3;-;-;-;157
"260270 BUENOS AIRES";-;-;5;5;5;3;-;-;-;-;1;-;1;20
"260280 BUIQUE";-;1;5;3;10;9;6;1;-;-;1;-;1;37
"260290 CABO DE SANTO AGOSTINHO";-;56;104;502;539;816;673;388;206;94;61;54;39;3532
"260300 CABROBO";-;-;1;1;10;12;8;7;7;-;2;1;-;49
"260310 CACHOEIRINHA";-;-;-;6;3;5;-;1;-;-;-;-;-;15
"260320 CAETES";-;-;3;12;67;43;4;5;2;1;1;-;-;138
"260330 CALCADO";-;1;1;6;38;59;35;13;7;1;-;1;1;163
"260340 CALUMBI";-;-;1;8;2;5;-;1;-;-;-;-;-;17
"260345 CAMARAGIBE";-;56;67;48;35;81;100;86;37;10;1;5;11;537
"260350 CAMOCIM DE SAO FELIX";-;-;1;-;5;4;23;7;-;-;1;1;1;43
"260360 CAMUTANGA";-;-;-;-;1;2;-;-;1;-;-;-;-;4
"260370 CANHOTINHO";-;-;1;11;9;16;8;9;5;-;-;-;-;59
"260380 CAPOEIRAS";-;-;1;2;8;23;21;11;5;1;-;-;-;72
"260390 CARNAIBA";-;7;35;66;65;65;30;6;10;-;4;7;12;307
"260392 CARNAUBEIRA DA PENHA";-;-;-;-;3;2;-;1;-;-;1;3;-;10
"260400 CARPINA";-;159;194;178;143;92;43;31;32;29;34;15;36;986
"260410 CARUARU";-;48;102;313;473;427;189;104;86;36;22;29;47;1876
"260415 CASINHAS";-;12;9;32;48;31;25;11;3;2;-;2;3;178
"260420 CATENDE";-;-;1;-;3;16;1;5;5;2;1;-;-;34
"260430 CEDRO";-;3;11;44;52;31;25;8;2;1;1;-;1;179
"260440 CHA DE ALEGRIA";-;1;1;-;1;4;4;3;-;-;-;1;6;21
"260450 CHA GRANDE";-;6;14;14;18;75;38;16;10;7;9;4;20;231
"260460 CONDADO";-;37;106;172;100;65;29;21;21;39;42;32;31;695
"260470 CORRENTES";-;-;-;1;1;15;21;4;5;-;-;-;-;47
"260480 CORTES";-;8;31;34;1;4;1;-;-;-;-;-;1;80
"260490 CUMARU";-;11;13;10;12;42;29;5;1;1;1;1;1;127
"260500 CUPIRA";-;-;1;2;6;-;4;2;1;1;2;1;-;20
"260510 CUSTODIA";-;6;6;12;13;14;4;2;1;2;1;1;-;62
"260515 DORMENTES";-;24;9;5;5;2;1;3;-;-;-;-;4;53
"260520 ESCADA";-;2;2;53;26;39;22;12;-;4;18;8;-;186
"260530 EXU";-;272;128;36;19;10;7;9;4;-;-;3;43;531
"260540 FEIRA NOVA";-;16;-;-;-;-;4;6;-;-;-;2;3;31
"260545 FERNANDO DE NORONHA";-;2;1;24;50;58;43;29;3;2;-;-;-;212
"260550 FERREIROS";-;-;-;1;-;-;-;8;-;-;-;-;-;9
"260560 FLORES";-;1;1;19;14;-;1;-;6;-;-;-;-;42
"260570 FLORESTA";-;6;6;20;25;31;16;6;2;2;-;-;-;114
"260580 FREI MIGUELINHO";-;3;-;2;2;26;22;4;4;-;-;-;2;65
"260590 GAMELEIRA";-;5;38;91;22;10;5;9;1;2;-;-;-;183
"260600 GARANHUNS";-;13;31;101;553;664;415;252;95;23;18;14;7;2186
"260610 GLORIA DO GOITA";-;60;50;58;47;34;18;19;11;9;13;12;8;339
"260620 GOIANA";-;37;58;128;183;140;59;55;50;26;36;44;21;837
"260630 GRANITO";-;5;-;-;12;14;8;-;-;-;-;-;-;39
"260640 GRAVATA";-;7;22;57;105;113;77;85;28;23;10;12;10;549
"260650 IATI";-;-;1;8;19;9;6;1;1;1;-;-;-;46
"260660 IBIMIRIM";-;-;3;10;22;2;-;1;-;-;-;-;-;38
"260670 IBIRAJUBA";-;3;1;13;13;2;3;1;-;2;-;-;-;38
"260680 IGARASSU";-;26;47;142;310;293;139;74;55;63;60;30;34;1273
"260690 IGUARACY";-;-;8;23;12;8;5;-;-;-;-;-;1;57
"260700 INAJA";-;-;1;7;5;12;3;1;8;1;2;-;-;40
"260710 INGAZEIRA";-;5;15;23;14;2;12;6;-;-;-;1;3;81
"260720 IPOJUCA";-;49;95;259;252;215;147;96;66;43;41;34;57;1354
"260730 IPUBI";-;4;3;7;4;4;1;1;-;3;28;25;17;97
"260740 ITACURUBA";-;2;1;2;4;5;6;2;1;1;-;-;-;24
"260750 ITAIBA";-;-;31;10;1;-;1;-;-;-;-;-;-;43
"260760 ILHA DE ITAMARACA";-;5;16;43;33;51;75;37;9;9;11;3;7;299
"260765 ITAMBE";-;25;67;58;44;21;5;3;15;8;2;2;9;259
"260770 ITAPETIM";-;6;11;83;33;13;1;-;1;-;1;8;4;161
"260775 ITAPISSUMA";-;1;2;5;2;6;4;1;-;5;3;2;1;32
"260780 ITAQUITINGA";-;8;16;61;14;3;1;2;6;3;3;13;14;144
"260790 JABOATAO DOS GUARARAPES";-;112;195;494;718;855;640;613;340;146;54;95;119;4381
"260795 JAQUEIRA";-;-;2;8;6;6;11;3;3;1;-;-;-;40
"260800 JATAUBA";-;3;3;18;13;31;24;8;1;1;-;1;1;104
"260805 JATOBA";-;1;1;9;19;16;19;4;6;-;5;-;-;80
"260810 JOAO ALFREDO";-;3;10;8;18;7;5;13;3;1;-;1;1;70
"260820 JOAQUIM NABUCO";-;-;1;1;6;1;1;1;-;-;-;-;-;11
"260825 JUCATI";-;-;1;2;2;4;3;2;-;-;-;-;-;14
"260830 JUPI";-;-;1;10;33;19;2;-;1;-;-;1;-;67
"260840 JUREMA";-;1;7;26;107;44;1;5;-;1;-;-;-;192
"260845 LAGOA DO CARRO";-;33;19;37;71;114;73;53;19;8;1;4;13;445
"260850 LAGOA DE ITAENGA";-;4;2;5;3;5;8;4;2;-;-;-;1;34
"260860 LAGOA DO OURO";-;-;-;1;-;6;9;1;1;-;-;-;-;18
"260870 LAGOA DOS GATOS";-;-;1;8;3;11;-;4;1;1;-;-;-;29
"260875 LAGOA GRANDE";-;4;12;38;43;28;12;6;6;3;-;-;3;155
"260880 LAJEDO";-;-;-;4;16;30;6;2;-;1;-;1;-;60
"260890 LIMOEIRO";-;197;141;96;127;73;84;91;59;39;25;35;65;1032
"260900 MACAPARANA";-;4;4;44;116;23;14;6;5;-;-;2;1;219
"260910 MACHADOS";-;-;10;27;10;9;13;4;2;2;4;3;-;84
"260915 MANARI";-;-;2;-;-;1;-;1;-;-;-;-;-;4
"260920 MARAIAL";-;-;-;2;8;12;1;1;-;-;-;-;1;25
"260930 MIRANDIBA";-;1;2;6;40;59;16;3;-;-;-;-;1;128
"260940 MORENO";-;11;29;47;92;275;349;478;222;54;13;9;4;1583
"260950 NAZARE DA MATA";-;3;10;1;4;8;23;25;18;12;7;13;6;130
"260960 OLINDA";-;194;422;637;297;324;365;326;336;168;167;180;218;3634
"260970 OROBO";-;3;6;34;25;36;19;25;3;1;3;2;2;159
"260980 OROCO";-;1;-;-;1;2;-;-;-;1;-;-;-;5
"260990 OURICURI";-;36;180;72;4;2;1;-;5;3;2;32;19;356
"261000 PALMARES";-;8;9;62;179;98;32;33;20;17;13;14;1;486
"261010 PALMEIRINA";-;-;15;12;10;4;2;1;-;-;-;-;-;44
"261020 PANELAS";-;-;-;4;11;1;-;1;1;-;-;-;1;19
"261030 PARANATAMA";-;-;1;6;16;6;1;3;1;-;1;-;-;35
"261040 PARNAMIRIM";-;-;6;54;59;29;12;11;9;1;-;-;-;181
"261050 PASSIRA";-;122;21;9;10;3;1;-;1;4;-;1;13;185
"261060 PAUDALHO";-;44;48;29;-;12;12;33;41;19;13;19;8;278
"261070 PAULISTA";-;90;169;237;220;412;559;444;377;169;114;107;224;3122
"261080 PEDRA";-;1;6;18;43;22;10;6;3;2;-;-;-;111
"261090 PESQUEIRA";-;6;8;35;50;18;11;3;3;3;5;6;6;154
"261100 PETROLANDIA";-;1;5;10;23;13;9;4;5;1;1;-;-;72
"261110 PETROLINA";-;239;366;565;324;260;167;83;48;34;30;24;27;2167
"261120 POCAO";-;-;2;20;18;3;3;2;-;-;-;-;-;48
"261130 POMBOS";-;8;6;8;17;15;8;11;5;3;2;-;-;83
"261140 PRIMAVERA";-;2;18;50;135;87;23;58;11;6;-;-;-;390
"261150 QUIPAPA";-;-;5;9;5;7;5;1;4;1;-;-;-;37
"261153 QUIXABA";-;7;10;28;48;284;150;11;7;2;-;2;10;559
"261160 RECIFE";1;2034;3211;4459;3854;4556;5057;4481;2505;1154;1000;1327;1533;35172
"261170 RIACHO DAS ALMAS";-;2;8;32;23;11;2;-;1;1;1;-;1;82
"261180 RIBEIRAO";-;1;12;14;29;81;47;9;7;5;3;1;-;209
"261190 RIO FORMOSO";-;-;6;18;15;7;19;21;3;-;4;1;2;96
"261200 SAIRE";-;-;-;12;18;8;-;-;2;4;1;-;4;49
"261210 SALGADINHO";-;1;2;1;-;-;-;-;1;-;-;-;-;5
"261220 SALGUEIRO";-;34;82;372;217;387;183;85;18;24;34;6;12;1454
"261230 SALOA";-;-;-;2;3;9;3;1;-;-;-;-;-;18
"261240 SANHARO";-;2;1;6;15;10;2;6;8;10;7;-;2;69
"261245 SANTA CRUZ";-;21;116;126;19;32;4;3;-;-;-;-;1;322
"261247 SANTA CRUZ DA BAIXA VERDE";-;2;1;23;22;42;15;3;-;-;-;-;-;108
"261250 SANTA CRUZ DO CAPIBARIBE";-;14;19;93;71;39;27;14;1;1;4;6;-;289
"261255 SANTA FILOMENA";-;3;25;15;5;1;1;2;-;-;-;-;-;52
"261260 SANTA MARIA DA BOA VISTA";-;2;-;5;7;5;10;1;-;-;2;-;1;33
"261270 SANTA MARIA DO CAMBUCA";-;-;-;1;3;5;1;-;1;3;-;-;-;14
"261280 SANTA TEREZINHA";-;2;10;32;61;26;3;1;1;-;-;-;-;136
"261290 SAO BENEDITO DO SUL";-;-;1;-;1;1;1;-;-;1;-;-;-;5
"261300 SAO BENTO DO UNA";-;10;9;35;21;27;12;5;-;-;1;-;1;121
"261310 SAO CAITANO";-;-;-;8;26;48;16;15;-;-;-;-;2;115
"261320 SAO JOAO";-;-;22;72;16;16;4;-;-;-;1;-;-;131
"261330 SAO JOAQUIM DO MONTE";-;3;3;1;16;11;17;1;4;3;6;1;-;66
"261340 SAO JOSE DA COROA GRANDE";-;3;8;24;32;30;10;10;8;1;1;2;2;131
"261350 SAO JOSE DO BELMONTE";-;97;279;256;388;162;46;51;13;5;3;43;21;1364
"261360 SAO JOSE DO EGITO";-;62;255;342;145;93;26;14;11;7;-;-;3;958
"261370 SAO LOURENCO DA MATA";-;16;7;36;31;48;75;63;40;34;4;5;9;368
"261380 SAO VICENTE FERRER";-;-;-;1;5;10;5;-;5;3;2;-;-;31
"261390 SERRA TALHADA";-;29;49;101;127;147;99;34;20;8;6;12;9;641
"261400 SERRITA";-;50;42;41;33;14;11;5;2;10;9;11;24;252
"261410 SERTANIA";-;33;22;27;9;2;2;-;2;-;1;3;5;106
"261420 SIRINHAEM";-;1;1;10;1;5;-;-;1;-;-;-;-;19
"261430 MOREILANDIA";-;-;15;6;11;4;-;-;-;-;5;-;-;41
"261440 SOLIDAO";-;11;11;17;26;13;7;3;-;-;-;2;-;90
"261450 SURUBIM";-;50;53;224;202;126;58;33;24;14;4;12;9;809
"261460 TABIRA";-;42;37;53;7;5;5;1;6;3;3;8;16;186
"261470 TACAIMBO";-;1;-;-;13;16;5;-;1;1;3;-;1;41
"261480 TACARATU";-;-;-;2;20;27;13;6;2;-;-;2;-;72
"261485 TAMANDARE";-;5;6;11;13;52;17;7;2;2;5;4;3;127
"261500 TAQUARITINGA DO NORTE";-;11;12;16;51;89;64;39;16;9;1;2;2;312
"261510 TEREZINHA";-;-;-;2;-;2;7;1;1;-;-;-;-;13
"261520 TERRA NOVA";-;4;13;48;6;43;12;5;-;-;-;-;-;131
"261530 TIMBAUBA";-;14;48;213;121;64;10;12;4;-;2;2;1;491
"261540 TORITAMA";-;1;4;1;6;2;2;8;-;7;-;-;-;31
"261550 TRACUNHAEM";-;4;23;16;6;4;1;4;3;1;-;-;1;63
"261560 TRINDADE";-;-;-;2;5;1;1;1;-;-;5;1;-;16
"261570 TRIUNFO";-;3;5;24;83;129;35;8;-;1;1;5;1;295
"261580 TUPANATINGA";-;1;2;16;30;37;9;1;-;-;1;-;1;98
"261590 TUPARETAMA";-;-;2;15;30;5;5;2;1;1;1;1;1;64
"261600 VENTUROSA";-;-;1;1;4;11;22;1;1;-;-;-;-;41
"261610 VERDEJANTE";-;4;12;54;78;41;13;5;3;5;-;1;1;217
"261618 VERTENTE DO LERIO";-;1;-;-;1;1;1;-;-;4;-;-;-;8
"261620 VERTENTES";-;19;43;54;63;45;41;12;5;6;6;2;-;296
"261630 VICENCIA";-;9;13;3;7;6;1;1;-;2;2;4;4;52
"261640 VITORIA DE SANTO ANTAO";1;119;48;138;127;190;167;135;68;32;23;8;27;1083
"261650 XEXEU";-;-;1;1;1;4;16;3;1;2;1;-;-;30
"270010 AGUA BRANCA";-;1;1;4;1;6;7;-;1;-;-;-;3;24
"270020 ANADIA";-;4;-;1;1;6;1;1;2;1;-;-;-;17
"270030 ARAPIRACA";-;912;1164;3595;3610;3161;1798;921;732;685;576;651;677;18482
"270040 ATALAIA";-;3;7;7;11;18;13;14;8;5;2;3;13;104
"270050 BARRA DE SANTO ANTONIO";-;-;-;-;2;1;1;-;-;-;-;-;-;4
"270060 BARRA DE SAO MIGUEL";-;1;6;10;28;11;13;4;1;-;-;-;-;74
"270070 BATALHA";-;1;-;12;2;-;-;-;3;-;-;-;-;18
"270080 BELEM";-;-;3;6;8;21;2;1;-;-;-;3;-;44
"270090 BELO MONTE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270100 BOCA DA MATA";-;2;5;9;32;41;38;57;10;4;4;7;3;212
"270110 BRANQUINHA";-;2;-;-;6;25;8;25;7;3;2;2;-;80
"270120 CACIMBINHAS";-;2;2;21;23;21;15;6;-;-;-;1;-;91
"270130 CAJUEIRO";-;1;-;5;4;2;1;1;2;-;-;1;-;17
"270135 CAMPESTRE";-;3;3;-;-;3;4;18;10;2;1;5;1;50
"270140 CAMPO ALEGRE";-;5;22;27;19;30;10;4;2;3;3;4;-;129
"270150 CAMPO GRANDE";-;1;1;1;8;14;12;17;7;2;-;-;-;63
"270160 CANAPI";-;1;8;51;23;17;4;1;3;1;1;-;-;110
"270170 CAPELA";-;-;-;2;4;3;5;6;6;-;-;1;-;27
"270180 CARNEIROS";-;-;1;5;10;10;2;-;-;-;1;3;-;32
"270190 CHA PRETA";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"270200 COITE DO NOIA";-;3;10;25;40;66;39;19;12;1;2;8;7;232
"270210 COLONIA LEOPOLDINA";-;17;52;107;117;54;69;61;59;62;40;14;14;666
"270220 COQUEIRO SECO";-;7;15;20;15;18;19;14;19;1;2;4;4;138
"270230 CORURIPE";-;5;16;17;17;19;12;12;7;2;1;2;2;112
"270235 CRAIBAS";-;14;38;58;39;68;25;16;25;17;11;4;5;320
"270240 DELMIRO GOUVEIA";-;7;7;20;38;37;18;5;10;9;7;15;9;182
"270250 DOIS RIACHOS";-;4;16;50;12;5;-;6;-;1;1;-;-;95
"270255 ESTRELA DE ALAGOAS";-;4;7;48;135;103;7;1;-;-;-;-;2;307
"270260 FEIRA GRANDE";-;1;4;52;74;56;40;10;5;3;4;3;3;255
"270270 FELIZ DESERTO";-;3;1;10;13;9;2;-;-;-;-;-;-;38
"270280 FLEXEIRAS";-;6;4;3;13;12;2;3;1;-;-;-;1;45
"270290 GIRAU DO PONCIANO";-;25;49;122;112;55;35;14;14;2;10;11;16;465
"270300 IBATEGUARA";-;2;1;-;2;1;2;3;1;-;-;-;1;13
"270310 IGACI";-;3;4;8;6;14;15;10;5;7;2;4;1;79
"270320 IGREJA NOVA";-;-;8;13;46;53;29;5;6;3;5;1;1;170
"270330 INHAPI";-;12;24;30;8;9;1;7;2;1;-;1;-;95
"270340 JACARE DOS HOMENS";-;5;2;1;7;5;-;2;-;-;1;-;1;24
"270350 JACUIPE";-;14;36;9;9;1;-;1;-;1;-;-;2;73
"270360 JAPARATINGA";-;2;-;3;2;2;4;7;10;4;4;-;-;38
"270370 JARAMATAIA";-;-;2;9;10;13;6;9;1;3;-;-;-;53
"270375 JEQUIA DA PRAIA";-;3;4;16;7;11;3;7;6;1;1;-;3;62
"270380 JOAQUIM GOMES";-;2;3;4;11;13;13;16;2;8;4;4;1;81
"270390 JUNDIA";-;3;-;-;1;-;-;-;-;-;-;1;-;5
"270400 JUNQUEIRO";-;2;4;4;14;5;13;10;3;3;3;4;8;73
"270410 LAGOA DA CANOA";-;6;15;52;68;18;14;4;5;-;5;5;8;200
"270420 LIMOEIRO DE ANADIA";-;25;60;19;35;34;13;8;8;7;18;27;14;268
"270430 MACEIO";-;900;1481;4035;6085;7930;7019;5825;4210;2720;1742;1358;833;44138
"270440 MAJOR ISIDORO";-;6;29;82;42;33;5;11;3;6;2;-;1;220
"270450 MARAGOGI";-;8;41;214;519;474;314;273;90;37;21;20;14;2025
"270460 MARAVILHA";-;1;1;5;6;5;-;-;-;2;-;-;2;22
"270470 MARECHAL DEODORO";-;37;71;133;223;311;209;211;120;73;43;57;54;1542
"270480 MARIBONDO";-;3;1;9;8;9;5;11;2;-;-;-;2;50
"270500 MATA GRANDE";-;5;4;73;135;71;15;10;2;7;3;3;-;328
"270510 MATRIZ DE CAMARAGIBE";-;6;10;29;31;29;29;32;14;11;13;2;4;210
"270520 MESSIAS";-;2;17;96;42;19;11;4;4;3;3;4;3;208
"270530 MINADOR DO NEGRAO";-;-;1;-;3;1;1;-;-;-;-;-;-;6
"270540 MONTEIROPOLIS";-;-;-;4;17;4;5;-;1;-;1;-;-;32
"270550 MURICI";-;17;38;213;190;160;58;36;17;8;8;8;12;765
"270560 NOVO LINO";-;8;35;3;3;4;1;1;1;-;-;-;-;56
"270570 OLHO D'AGUA DAS FLORES";-;2;6;10;7;6;2;4;4;-;-;-;1;42
"270580 OLHO D'AGUA DO CASADO";-;-;1;4;1;6;6;-;-;2;-;-;-;20
"270590 OLHO D'AGUA GRANDE";-;-;1;1;1;6;6;8;6;-;-;-;1;30
"270600 OLIVENCA";-;-;4;10;9;12;11;6;1;-;-;1;-;54
"270610 OURO BRANCO";-;-;5;9;3;4;-;-;-;-;-;2;1;24
"270620 PALESTINA";-;-;2;9;33;-;-;1;-;-;-;-;-;45
"270630 PALMEIRA DOS INDIOS";-;287;530;1662;2142;1745;995;404;352;283;175;89;200;8864
"270640 PAO DE ACUCAR";-;1;2;1;7;5;3;1;3;1;1;-;2;27
"270642 PARICONHA";-;-;-;2;11;32;4;4;3;-;3;3;1;63
"270644 PARIPUEIRA";-;5;5;10;22;31;31;43;26;19;5;2;3;202
"270650 PASSO DE CAMARAGIBE";-;-;5;2;1;5;3;1;4;-;-;-;-;21
"270660 PAULO JACINTO";-;1;1;3;8;4;17;7;3;-;2;5;2;53
"270670 PENEDO";-;51;28;77;209;331;285;313;200;162;113;82;101;1952
"270680 PIACABUCU";-;2;3;14;18;29;9;4;9;6;4;1;3;102
"270690 PILAR";-;14;14;33;74;135;230;237;157;86;33;30;21;1064
"270700 PINDOBA";-;1;-;-;-;-;1;-;1;2;-;1;-;6
"270710 PIRANHAS";-;11;15;30;22;28;22;13;7;7;5;4;5;169
"270720 POCO DAS TRINCHEIRAS";-;-;6;10;22;28;3;3;-;1;1;-;-;74
"270730 PORTO CALVO";-;4;7;20;52;57;33;34;17;8;13;12;3;260
"270740 PORTO DE PEDRAS";-;-;-;-;1;-;2;-;-;-;1;-;-;4
"270750 PORTO REAL DO COLEGIO";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"270760 QUEBRANGULO";-;-;-;4;-;14;-;8;1;2;1;1;1;32
"270770 RIO LARGO";-;119;371;798;800;690;303;278;228;140;104;88;91;4010
"270780 ROTEIRO";-;-;3;17;7;13;-;2;-;-;-;-;1;43
"270790 SANTA LUZIA DO NORTE";-;1;1;2;-;-;1;4;11;9;1;1;1;32
"270800 SANTANA DO IPANEMA";-;63;243;830;945;366;227;121;78;95;160;113;98;3339
"270810 SANTANA DO MUNDAU";-;-;-;2;4;1;-;5;3;-;-;1;-;16
"270820 SAO BRAS";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"270830 SAO JOSE DA LAJE";-;1;5;5;9;11;6;6;1;-;1;-;-;45
"270840 SAO JOSE DA TAPERA";-;1;5;22;30;32;2;-;1;-;-;1;-;94
"270850 SAO LUIS DO QUITUNDE";-;1;1;8;11;23;29;21;5;1;7;9;3;119
"270860 SAO MIGUEL DOS CAMPOS";-;19;23;50;189;251;120;124;57;45;16;9;9;912
"270870 SAO MIGUEL DOS MILAGRES";-;4;2;4;3;11;17;6;1;-;-;2;1;51
"270880 SAO SEBASTIAO";-;4;6;13;56;89;39;26;16;1;9;11;1;271
"270890 SATUBA";-;-;-;44;27;9;7;12;11;6;5;1;-;122
"270895 SENADOR RUI PALMEIRA";-;15;11;31;42;12;2;-;1;-;-;2;4;120
"270900 TANQUE D'ARCA";-;1;1;7;-;2;1;1;1;-;-;1;1;16
"270910 TAQUARANA";-;4;3;4;42;9;6;1;4;15;8;11;4;111
"270915 TEOTONIO VILELA";-;12;16;64;48;46;28;21;12;5;6;20;8;286
"270920 TRAIPU";-;1;-;9;12;6;4;-;-;1;1;-;-;34
"270930 UNIAO DOS PALMARES";-;10;19;89;122;162;53;24;6;11;9;6;20;531
"270940 VICOSA";-;4;6;8;7;18;9;3;4;3;2;3;2;69
"280020 AQUIDABA";-;2;-;4;1;9;7;3;2;1;1;-;1;31
"280030 ARACAJU";-;327;412;600;984;888;555;569;389;272;268;253;326;5843
"280040 ARAUA";-;-;3;8;7;5;1;1;-;-;2;4;2;33
"280050 AREIA BRANCA";-;-;3;4;4;-;3;2;1;1;-;1;-;19
"280060 BARRA DOS COQUEIROS";-;15;36;41;29;28;16;10;8;4;7;8;8;210
"280067 BOQUIM";-;6;9;14;15;9;6;5;3;3;-;2;3;75
"280070 BREJO GRANDE";-;-;6;3;3;14;10;3;3;2;1;-;-;45
"280100 CAMPO DO BRITO";-;5;8;4;3;2;1;2;1;-;3;1;-;30
"280110 CANHOBA";-;-;-;2;1;-;-;3;3;2;6;1;1;19
"280120 CANINDE DE SAO FRANCISCO";-;1;1;5;7;9;2;3;2;1;2;2;1;36
"280130 CAPELA";-;2;-;4;6;1;-;3;2;-;2;2;3;25
"280140 CARIRA";-;2;32;15;15;47;4;17;7;1;-;1;-;141
"280150 CARMOPOLIS";-;3;6;8;9;4;-;-;2;-;1;3;5;41
"280170 CRISTINAPOLIS";-;4;17;10;-;3;-;-;-;-;-;1;-;35
"280190 CUMBE";-;-;-;1;1;5;6;1;-;1;-;4;-;19
"280200 DIVINA PASTORA";-;-;-;6;6;4;1;-;2;1;-;2;1;23
"280210 ESTANCIA";-;13;8;16;47;91;97;72;24;15;18;7;7;415
"280230 FREI PAULO";-;-;3;4;7;3;2;1;-;2;-;1;1;24
"280240 GARARU";-;-;1;-;-;-;-;-;-;8;11;18;14;52
"280250 GENERAL MAYNARD";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"280260 GRACHO CARDOSO";-;-;-;-;3;1;2;1;1;1;1;-;-;10
"280270 ILHA DAS FLORES";-;1;1;1;2;2;1;2;3;2;3;-;-;18
"280280 INDIAROBA";-;-;1;16;2;-;-;-;-;-;-;-;2;21
"280290 ITABAIANA";-;40;51;47;54;58;37;35;26;22;11;8;22;411
"280300 ITABAIANINHA";-;18;22;30;27;18;2;6;4;6;18;19;47;217
"280320 ITAPORANGA D'AJUDA";-;1;-;1;1;-;1;1;1;2;-;-;1;9
"280340 JAPOATA";-;-;4;3;10;8;5;4;1;3;6;3;7;54
"280350 LAGARTO";-;5;23;50;46;23;33;6;12;15;15;8;5;241
"280360 LARANJEIRAS";-;11;17;8;2;1;2;3;3;-;-;3;10;60
"280370 MACAMBIRA";-;1;1;-;-;-;1;-;-;-;-;-;-;3
"280390 MALHADOR";-;3;4;12;12;10;7;1;1;-;-;-;-;50
"280400 MARUIM";-;1;6;14;10;5;6;2;1;3;-;3;3;54
"280410 MOITA BONITA";-;1;-;3;4;4;1;-;1;-;-;-;-;14
"280420 MONTE ALEGRE DE SERGIPE";-;-;5;21;7;4;10;-;-;1;-;2;-;50
"280430 MURIBECA";-;-;1;1;1;6;1;-;1;-;-;1;-;12
"280440 NEOPOLIS";-;17;42;17;48;48;37;30;38;20;19;18;17;351
"280445 NOSSA SENHORA APARECIDA";-;6;2;5;3;16;6;-;-;-;-;-;-;38
"280450 NOSSA SENHORA DA GLORIA";-;-;6;24;15;25;11;9;5;2;4;1;1;103
"280460 NOSSA SENHORA DAS DORES";-;-;2;6;1;4;-;5;-;3;2;1;1;25
"280470 NOSSA SENHORA DE LOURDES";-;-;-;-;-;1;6;1;6;4;6;-;-;24
"280480 NOSSA SENHORA DO SOCORRO";-;5;4;10;23;3;5;6;5;1;3;1;-;66
"280490 PACATUBA";-;-;1;2;3;4;-;1;1;-;-;1;1;14
"280500 PEDRA MOLE";-;2;-;2;1;3;13;16;7;-;-;-;-;44
"280510 PEDRINHAS";-;-;-;-;-;-;1;3;-;1;-;-;-;5
"280520 PINHAO";-;5;6;-;6;4;2;3;3;-;3;-;1;33
"280530 PIRAMBU";-;-;1;3;-;1;-;-;-;-;-;4;8;17
"280540 POCO REDONDO";-;-;1;-;-;-;3;-;-;-;-;-;1;5
"280550 POCO VERDE";-;2;14;14;21;19;3;2;6;2;4;7;-;94
"280560 PORTO DA FOLHA";-;-;2;20;4;2;1;-;-;-;-;-;-;29
"280570 PROPRIA";-;6;4;4;6;7;6;9;5;1;4;15;35;102
"280580 RIACHAO DO DANTAS";-;12;14;35;18;23;11;21;14;4;3;1;-;156
"280590 RIACHUELO";-;6;9;12;14;10;8;7;10;6;15;14;10;121
"280600 RIBEIROPOLIS";-;-;1;5;2;1;-;-;-;-;-;-;-;9
"280610 ROSARIO DO CATETE";-;6;2;9;11;-;3;-;-;-;-;-;-;31
"280620 SALGADO";-;-;1;-;1;-;-;-;-;2;-;-;1;5
"280630 SANTA LUZIA DO ITANHY";-;1;3;4;4;4;1;2;4;5;3;1;2;34
"280640 SANTANA DO SAO FRANCISCO";-;-;1;-;-;-;-;-;-;6;2;1;-;10
"280650 SANTA ROSA DE LIMA";-;-;1;-;-;2;-;-;-;1;3;2;-;9
"280670 SAO CRISTOVAO";-;23;3;3;6;3;4;2;2;2;2;3;5;58
"280680 SAO DOMINGOS";-;-;1;3;1;2;2;-;-;2;-;-;-;11
"280690 SAO FRANCISCO";-;1;2;-;-;-;-;-;1;1;1;-;-;6
"280700 SAO MIGUEL DO ALEIXO";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"280710 SIMAO DIAS";-;53;38;39;15;6;4;5;-;-;-;2;1;163
